company_name,high,low,last_price,prev_close,change,percent_gain
Jindal Stainles,203.00,178.05,197.30,179.00,18.3,10.22
PNC Infratech,293.65,265.15,291.15,266.15,25,9.39
IDBI Bank,59.90,54.30,58.70,54.25,4.45,8.2
Union Bank,89.80,82.65,88.15,82.90,5.25,6.33
Westlife Food,815.55,744.70,784.30,739.90,44.4,6
Equitas Bank,60.95,55.00,59.10,55.95,3.15,5.63
Elgi Equipments,519.20,486.50,516.30,491.45,24.85,5.06
TCNS Clothing C,623.70,585.00,596.10,569.30,26.8,4.71
Bank of India,94.90,87.35,90.30,86.30,4,4.63
Rashtriya Chem,132.25,121.20,128.20,123.80,4.4,3.55
Bayer CropScien,"4,840.00","4,610.00","4,781.15","4,635.40",145.75,3.14
Adani Total Gas,"3,724.70","3,565.55","3,696.85","3,590.10",106.75,2.97
Shree Renuka,62.45,59.70,61.25,59.50,1.75,2.94
Indian Bank,294.50,284.20,292.85,284.50,8.35,2.93
IOB,23.20,22.25,23.00,22.35,0.65,2.91
BASF,"2,735.95","2,654.05","2,728.70","2,651.75",76.95,2.9
Bank of Mah,28.95,27.50,28.45,27.65,0.8,2.89
NHPC,43.40,41.60,43.15,41.95,1.2,2.86
Redington,186.40,178.80,185.05,180.10,4.95,2.75
Adani Enterpris,"4,057.00","3,909.00","4,031.80","3,930.40",101.4,2.58
IRB Infra,288.75,280.30,283.95,276.95,7,2.53
Shriram Trans,"1,339.00","1,290.20","1,326.55","1,294.85",31.7,2.45
Quess Corp,455.50,432.10,449.15,438.85,10.3,2.35
Guj State Petro,276.00,259.00,266.95,261.00,5.95,2.28
TVS Motor,"1,046.40","1,008.10","1,040.95","1,017.80",23.15,2.27
BSE Limited,589.00,567.00,582.65,570.10,12.55,2.2
Adani Trans,"2,785.00","2,718.05","2,773.00","2,716.15",56.85,2.09
Tata Power,230.30,223.50,228.80,224.20,4.6,2.05
Suzlon Energy,10.50,9.95,10.20,10.00,0.2,2
Central Bank,26.95,25.60,26.35,25.85,0.5,1.93
DCM Shriram,910.00,872.50,899.90,883.65,16.25,1.84
Sapphire Foods,"1,408.00","1,363.30","1,397.70","1,373.35",24.35,1.77
Angel One,"1,575.00","1,536.30","1,567.85","1,541.80",26.05,1.69
Karur Vysya,102.50,99.80,101.00,99.35,1.65,1.66
ZFCVINDIA,"9,739.80","9,143.50","9,529.20","9,374.00",155.2,1.66
Go Fashion,"1,156.40","1,136.60","1,155.00","1,136.60",18.4,1.62
Shilpa,309.95,297.90,303.80,299.00,4.8,1.61
LIC Housing Fin,409.50,399.00,409.05,403.05,6,1.49
Indiabulls Real,90.40,87.10,88.90,87.60,1.3,1.48
Mastek,"1,814.90","1,755.05","1,794.65","1,768.60",26.05,1.47
Bandhan Bank,245.45,240.30,244.45,240.95,3.5,1.45
EIH,180.65,176.65,179.85,177.30,2.55,1.44
Bank of Baroda,176.15,172.35,174.40,171.95,2.45,1.42
