company_name,high,low,last_price,prev_close,change,percent_gain
FDC,296.95,272.00,290.00,271.05,18.95,6.99
DCM Shriram,870.70,796.65,854.90,799.45,55.45,6.94
Vodafone Idea,6.65,6.15,6.45,6.05,0.4,6.61
Cyient,"1,193.70","1,126.15","1,159.65","1,091.25",68.4,6.27
Nazara,587.50,533.95,564.90,531.80,33.1,6.22
Delhivery,363.50,335.05,357.25,337.10,20.15,5.98
Tata Inv Corp,"2,243.25","2,059.55","2,157.30","2,064.85",92.45,4.48
Capri Global,670.95,622.55,659.05,632.95,26.1,4.12
Borosil Renew,508.75,478.00,499.55,481.00,18.55,3.86
Mahindra Holida,304.75,293.00,301.00,290.90,10.1,3.47
Zomato,56.75,54.10,56.05,54.20,1.85,3.41
eClerx Services,"1,323.90","1,282.55","1,318.65","1,276.60",42.05,3.29
TataTeleservice,65.25,60.70,62.40,60.65,1.75,2.89
Mazagon Dock,747.80,706.55,740.30,719.80,20.5,2.85
Westlife Food,705.00,675.00,701.55,682.50,19.05,2.79
Natco Pharma,575.40,555.90,569.20,553.90,15.3,2.76
NHPC,43.05,41.85,42.85,41.90,0.95,2.27
Narayana Hruda,773.00,756.05,770.85,754.55,16.3,2.16
Fert and Chem,344.75,320.50,331.75,325.00,6.75,2.08
Welspun India,84.30,82.05,83.45,81.75,1.7,2.08
Page Industries,"40,150.00","39,111.00","40,054.70","39,259.15",795.55,2.03
Medplus Health,756.35,706.05,744.55,729.85,14.7,2.01
ITC,409.00,399.05,408.25,400.30,7.95,1.99
Jamna Auto,102.90,100.15,102.40,100.40,2,1.99
Carborundum,"1,078.70","1,016.20","1,057.65","1,037.25",20.4,1.97
PNC Infratech,285.00,276.35,282.45,277.00,5.45,1.97
Solar Ind,"3,849.00","3,727.00","3,831.80","3,757.60",74.2,1.97
Supreme Ind,"2,698.00","2,625.45","2,685.95","2,633.95",52,1.97
Just Dial,684.10,654.00,673.15,660.35,12.8,1.94
Suprajit Eng,358.90,347.55,357.15,350.60,6.55,1.87
