company_name,high,low,last_price,prev_close,change,percent_gain
"Olectra GreenteAdd toWatchlist | PortfolioACTIONSOnly Buyers in Olectra Greente on NSEOlectra Greente closes above 150-Day,200-Day Moving Average today.",675.40,565.00,670.80,562.85,107.95,19.18
ShilpaAdd toWatchlist | PortfolioACTIONSShilpa closes above 50-Day Moving Average of 267.50 today.,286.00,251.05,281.00,251.30,29.7,11.82
"RITESAdd toWatchlist | PortfolioACTIONSRITES closes above 30-Day Moving Average of 335.20 today.NEWSHot Stocks | Here's why you should buy Suprajit Engineering, RITES for short term 2023-03-06 06:48:33View all",373.50,349.55,370.80,350.90,19.9,5.67
JBM AutoAdd toWatchlist | PortfolioACTIONSJBM Auto closes above 30-Day Moving Average of 526.96 today.,644.20,585.95,625.50,593.85,31.65,5.33
Adani Green EneAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Green Ene on NSEOnly Buyers in Adani Green Ene on NSE,650.20,650.20,650.20,619.25,30.95,5
Adani Total GasAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Total Gas on NSEOnly Buyers in Adani Total Gas on NSE,904.40,883.20,904.40,861.35,43.05,5
Adani TransAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Trans on NSEOnly Buyers in Adani Trans on NSE,861.40,861.40,861.40,820.40,41,5
"Linde IndiaAdd toWatchlist | PortfolioACTIONSLinde India closes above 30-Day,50-Day Moving Average today.","4,129.00","3,916.00","4,047.65","3,885.05",162.6,4.19
HUDCOAdd toWatchlist | PortfolioACTIONSHUDCO closes above 30-Day Moving Average of 46.15 today.,49.80,47.25,49.05,47.10,1.95,4.14
G R InfraAdd toWatchlist | PortfolioACTIONSG R Infra has hit 52wk low of Rs 992.75 on NSE,"1,086.00","1,008.00","1,067.20","1,028.95",38.25,3.72
Sterling WilsonAdd toWatchlist | PortfolioACTIONSSterling Wilson closes above 200-Day Moving Average of 293.82 today.,334.40,316.00,325.55,314.00,11.55,3.68
Max HealthcareAdd toWatchlist | PortfolioACTIONSMax Healthcare closes above 30-Day Moving Average of 434.29 today.,455.40,436.05,453.20,437.95,15.25,3.48
"Rail VikasAdd toWatchlist | PortfolioACTIONSRail Vikas Block Deal on NSE||Qty: 163,076||Deal Price: 62.95||Value (cr): 1.03||Time: 09:16am",66.90,63.85,66.20,64.00,2.2,3.44
HEGAdd toWatchlist | PortfolioACTIONSHEG closes above 150-Day Moving Average of 1096.05 today.,"1,021.00",980.55,"1,012.30",979.00,33.3,3.4
New India AssurAdd toWatchlist | PortfolioACTIONSNew India Assur closes above 150-Day Moving Average of 101.64 today.,107.15,102.50,105.40,102.00,3.4,3.33
Borosil RenewAdd toWatchlist | PortfolioACTIONSBorosil Renew closes above 30-Day Moving Average of 474.41 today.,479.95,462.95,476.55,462.65,13.9,3
Welspun CorpAdd toWatchlist | PortfolioACTIONSWelspun Corp closes above 30-Day Moving Average of 199.86 today.Welspun Corp closes above 30-Day Moving Average of 199.86 today.,214.90,204.50,210.65,204.60,6.05,2.96
Balaji AminesAdd toWatchlist | PortfolioACTIONSBuy Balaji Amines; target of Rs 3790: KR Choksey,"2,288.00","2,206.00","2,274.25","2,211.80",62.45,2.82
"Adani WilmarAdd toWatchlist | PortfolioACTIONSOnly Buyers in Adani Wilmar on NSEAdani Wilmar Block Deal on NSE||Qty: 35,376||Deal Price: 448.95||Value (cr): 1.59||Time: 09:16am",484.45,463.15,474.40,461.40,13,2.82
CCL ProductsAdd toWatchlist | PortfolioACTIONSCCL Products closes above 30-Day Moving Average of 540.48 today.,593.00,559.00,579.95,565.20,14.75,2.61
Manappuram FinAdd toWatchlist | PortfolioACTIONSManappuram Fin closes above 30-Day Moving Average of 110.64 today.Manappuram Fin closes above 150-Day Moving Average of 109.03 today.,118.45,113.60,116.45,113.60,2.85,2.51
"Finolex CablesAdd toWatchlist | PortfolioACTIONSFinolex Cables Block Deal on NSE||Qty: 30,574||Deal Price: 613.60||Value (cr): 1.88||Time: 09:16am",798.00,770.10,793.40,774.10,19.3,2.49
Guj Amb ExportsAdd toWatchlist | PortfolioACTIONSGuj Amb Exports closes above 50-Day Moving Average of 239.09 today.Guj Amb Exports closes above 30-Day Moving Average of 234.52 today.,252.80,241.70,250.75,244.80,5.95,2.43
Jyothy LabsAdd toWatchlist | PortfolioACTIONSJyothy Labs closes above 150-Day Moving Average of 194.46 today.,194.55,190.00,193.85,189.50,4.35,2.3
SBI CardAdd toWatchlist | PortfolioACTIONSSBI Card closes above 30-Day Moving Average of 747.13 today.,771.65,750.55,767.10,750.15,16.95,2.26
"NBCC (India)Add toWatchlist | PortfolioACTIONSNBCC (India) closes above  its 30-Day,150-Day,200-Day Moving Average today.",37.90,36.20,37.05,36.25,0.8,2.21
"Go FashionAdd toWatchlist | PortfolioACTIONSGo Fashion closes above 30-Day,50-Day Moving Average today.",984.90,938.15,967.55,946.90,20.65,2.18
Karur VysyaAdd toWatchlist | PortfolioACTIONSKarur Vysya closes above 30-Day Moving Average of 103.69 today.Karur Vysya closes above 30-Day Moving Average of 103.69 today.,105.90,101.25,103.95,101.85,2.1,2.06
"GE ShippingAdd toWatchlist | PortfolioACTIONSGE Shipping closes above 30-Day,150-Day Moving Average today.",626.75,605.30,619.25,606.95,12.3,2.03
Cera SanitaryAdd toWatchlist | PortfolioACTIONSBuy Cera Sanitaryware; target of Rs 7222: Anand Rathi,"6,195.00","6,022.80","6,160.70","6,043.90",116.8,1.93
"CESCAdd toWatchlist | PortfolioACTIONSCESC Dividend||Interim Dividend 450.00%||Announcement date: Feb 14, 2023||Record date: Feb 24, 2023||Ex-Div: Feb 24, 2023",71.90,69.95,71.30,69.95,1.35,1.93
Zensar TechAdd toWatchlist | PortfolioACTIONSZensar Tech closes above 200-Day Moving Average of 244.37 today.,286.35,277.55,282.95,277.70,5.25,1.89
Hitachi EnergyAdd toWatchlist | PortfolioACTIONSHitachi Energy closes above 150-Day Moving Average of 3276.59 today.,"3,555.00","3,472.65","3,530.80","3,466.45",64.35,1.86
"NCCAdd toWatchlist | PortfolioACTIONSNCC Block Deal on NSE||Qty: 123,998||Deal Price: 99.70||Value (cr): 1.24||Time: 09:16amNCC closes above 30-Day,50-Day Moving Average today.",102.00,98.65,99.40,97.70,1.7,1.74
Delta CorpAdd toWatchlist | PortfolioACTIONSDelta Corp closes above 30-Day Moving Average of 196.06 today.,205.45,198.55,203.25,199.80,3.45,1.73
Chalet HotelsAdd toWatchlist | PortfolioACTIONSChalet Hotels closes above 30-Day Moving Average of 361.32 today.Chalet Hotels closes above 30-Day Moving Average of 361.32 today.,376.90,364.05,372.55,366.55,6,1.64
Ratnamani MetalAdd toWatchlist | PortfolioACTIONSRatnamani Metal closes above 30-Day Moving Average of 2127.41 today.,"2,224.00","2,150.00","2,175.75","2,140.75",35,1.63
"Tata SteelAdd toWatchlist | PortfolioACTIONSTata Steel Block Deal on NSE||Qty: 100,776||Deal Price: 108.15||Value (cr): 1.09||Time: 09:16amTata Steel Block Deal on NSE||Qty: 130,065||Deal Price: 104.20||Value (cr): 1.36||Time: 09:16am",108.95,107.50,108.20,106.50,1.7,1.6
"Shriram FinanceAdd toWatchlist | PortfolioACTIONSShriram Finance closes above 30-Day Moving Average of 1252.02 today.Shriram Finance Block Deal on BSE||Qty: 15,768||Deal Price: 1,240.40||Value (cr): 1.96||Time: 09:16am","1,314.70","1,275.00","1,290.40","1,270.45",19.95,1.57
HFCLAdd toWatchlist | PortfolioACTIONSHFCL closes above 30-Day Moving Average of 67.65 today.HFCL closes above 30-Day Moving Average of 67.65 today.,70.20,67.60,68.75,67.70,1.05,1.55
Restaurant BranAdd toWatchlist | PortfolioACTIONSBuy Restaurant Brands Asia; target of Rs 135: SharekhanAccumulate Restaurant Brands Asia; target of Rs 145: Prabhudas Lilladher,96.20,94.20,95.65,94.20,1.45,1.54
UNO MindaAdd toWatchlist | PortfolioACTIONSUNO Minda closes above 30-Day Moving Average of 508.96 today.,511.00,500.55,508.15,500.55,7.6,1.52
Kalyan JewellerAdd toWatchlist | PortfolioACTIONSKalyan Jeweller closes above 30-Day Moving Average of 114.84 today.,123.30,117.35,118.90,117.15,1.75,1.49
Kalpataru PowerAdd toWatchlist | PortfolioACTIONSBuy Kalpataru Power Transmission; target of Rs 590: SharekhanBuy Kalpataru Power; target of Rs 701: Emkay Global FinancialNEWSBuy Kalpataru Power Transmission; target of Rs 590: Sharekhan 2023-03-09 16:09:22View all,578.80,565.35,574.75,566.40,8.35,1.47
