company_name,high,low,last_price,prev_close,change,percent_gain
Vodafone Idea,8.60,7.50,8.25,6.85,1.4,20.44
Procter&Gamble,"4,757.95","4,350.00","4,702.70","4,102.45",600.25,14.63
INDUS TOWERS,164.90,154.00,162.05,143.65,18.4,12.81
Adani Ports,548.70,476.70,545.45,498.85,46.6,9.34
Elgi Equipments,417.85,389.95,412.35,380.70,31.65,8.31
Zydus Life,476.50,446.95,470.15,434.65,35.5,8.17
M&M Financial,268.80,250.05,261.85,243.60,18.25,7.49
One 97 Paytm,565.95,543.05,558.30,524.95,33.35,6.35
Sona BLW,477.90,441.00,471.40,444.80,26.6,5.98
Birlasoft,284.80,266.35,283.80,267.80,16,5.97
Metropolis,"1,299.90","1,190.40","1,296.70","1,224.15",72.55,5.93
Varun Beverages,"1,238.80","1,140.00","1,221.85","1,154.90",66.95,5.8
Kalyan Jeweller,120.75,113.50,119.90,113.95,5.95,5.22
Shilpa,258.10,238.80,255.15,242.55,12.6,5.19
Mahindra Life,404.00,375.10,399.65,380.05,19.6,5.16
Gujarat Fluoro,"2,851.00","2,695.00","2,820.65","2,683.60",137.05,5.11
Shree Renuka,48.70,46.10,48.30,45.95,2.35,5.11
Chola Fin Hold,659.00,588.70,629.95,600.60,29.35,4.89
Zydus Wellness,"1,481.95","1,391.25","1,465.15","1,397.05",68.1,4.87
Delhivery,320.35,302.40,317.45,303.25,14.2,4.68
ABB India,"2,940.00","2,782.10","2,932.00","2,805.85",126.15,4.5
Dr Lal PathLab,"1,999.75","1,879.10","1,967.30","1,885.10",82.2,4.36
Anupam Rasayan,606.90,573.95,601.90,577.05,24.85,4.31
Sapphire Foods,"1,217.25","1,155.05","1,207.85","1,158.00",49.85,4.3
Blue Dart,"6,355.00","6,072.55","6,345.80","6,089.65",256.15,4.21
General Insuran,167.80,155.30,164.15,157.55,6.6,4.19
Brightcom Group,29.40,27.70,28.50,27.40,1.1,4.01
RBL Bank,164.40,156.65,163.50,157.40,6.1,3.88
Tata Chemicals,"1,010.00",967.05,"1,006.70",969.95,36.75,3.79
Praj Industries,369.50,356.15,365.10,351.80,13.3,3.78
Quess Corp,384.50,368.00,380.40,366.60,13.8,3.76
