company_name,high,low,last_price,prev_close,change,percent_gain
Easy Trip,68.75,59.50,68.40,57.30,11.1,19.37
Easy Trip,68.75,59.50,68.40,57.30,11.1,19.37
Mazagon Dock,878.45,748.25,866.75,773.80,92.95,12.01
Cochin Shipyard,661.00,593.55,648.70,611.75,36.95,6.04
Varun Beverages,"1,160.00","1,108.80","1,155.20","1,103.30",51.9,4.7
Bank of India,80.95,77.35,80.45,77.10,3.35,4.35
HUDCO,49.75,46.70,48.20,46.25,1.95,4.22
New India Assur,97.40,92.00,95.55,92.15,3.4,3.69
Shriram Trans,"1,354.95","1,291.00","1,346.50","1,300.15",46.35,3.56
Bharat Dynamics,970.00,928.20,966.30,934.00,32.3,3.46
Castrol,135.40,129.55,134.55,130.05,4.5,3.46
Ceat,"1,779.85","1,689.05","1,758.90","1,703.65",55.25,3.24
Alkyl Amines,"2,882.00","2,784.00","2,867.30","2,780.70",86.6,3.11
IRFC,30.20,28.10,28.95,28.10,0.85,3.02
Bank of Baroda,167.35,161.95,166.75,161.90,4.85,3
Medplus Health,690.00,640.00,656.20,637.55,18.65,2.93
Ratnamani Metal,"1,980.00","1,905.05","1,964.60","1,909.25",55.35,2.9
Hindustan Aeron,"2,737.00","2,655.00","2,729.15","2,654.40",74.75,2.82
BHEL,75.30,71.00,74.05,72.05,2,2.78
IIFL Finance,465.00,443.00,461.90,449.50,12.4,2.76
GNFC,593.35,570.00,591.95,576.10,15.85,2.75
IndusInd Bank,"1,173.25","1,138.50","1,169.40","1,139.00",30.4,2.67
Patanjali Foods,"1,264.40","1,200.00","1,239.55","1,207.55",32,2.65
Shoppers Stop,679.95,640.05,670.15,652.85,17.3,2.65
Prism Johnson,120.90,115.35,119.20,116.15,3.05,2.63
Glenmark,423.85,412.05,422.40,411.65,10.75,2.61
Adani Wilmar,642.95,615.05,637.25,621.20,16.05,2.58
Hind Copper,112.50,108.25,112.00,109.20,2.8,2.56
Rain Industries,172.75,168.00,172.40,168.15,4.25,2.53
Blue Dart,"7,691.10","7,055.55","7,303.45","7,129.00",174.45,2.45
Welspun Corp,236.70,230.15,235.50,229.90,5.6,2.44
Yes Bank,17.40,16.65,17.05,16.65,0.4,2.4
Wockhardt,237.00,229.30,235.50,230.00,5.5,2.39
Kalpataru Power,521.60,509.10,519.80,507.75,12.05,2.37
Central Bank,27.20,25.90,26.35,25.75,0.6,2.33
Dalmia Bharat,"1,724.00","1,666.50","1,713.10","1,674.95",38.15,2.28
