company_name,high,low,last_price,prev_close,change,percent_gain
"IRB InfraAdd toWatchlist | PortfolioACTIONSIRB Infra closes above 30-Day,50-Day Moving Average today.IRB Infra Split||Old FV Rs 10||New FV Rs 1||Announcement date: Jan 04, 2023||Ex-Split: Feb 22, 2023Record date:  Feb 22, 2023, 20",34.90,29.60,34.05,29.75,4.3,14.45
ThermaxAdd toWatchlist | PortfolioACTIONSBuy Thermax; target of Rs 2604: Prabhudas Lilladher,"2,164.55","1,985.05","2,127.25","2,000.10",127.15,6.36
Alok IndustriesAdd toWatchlist | PortfolioACTIONSOnly Buyers in Alok Industries on NSEAlok Industries has hit 52wk low of Rs 10.07 on BSE,11.10,10.10,11.10,10.60,0.5,4.72
"Gujarat PipavavAdd toWatchlist | PortfolioACTIONSGujarat Pipavav closes above 30-Day,50-Day Moving Average today.",103.80,97.60,102.85,98.80,4.05,4.1
"PB FintechAdd toWatchlist | PortfolioACTIONSPB Fintech Block Deal on NSE||Qty: 20,660||Deal Price: 544.90||Value (cr): 1.13||Time: 09:17am",524.90,487.50,516.40,498.10,18.3,3.67
"Ratnamani MetalAdd toWatchlist | PortfolioACTIONSRatnamani Metal closes above 30-Day,50-Day Moving Average today.","2,295.00","2,231.10","2,274.70","2,204.80",69.9,3.17
Blue StarAdd toWatchlist | PortfolioACTIONSBuy Blue star; target of Rs 1521: YES SecuritiesBuy Blue Star; target of Rs 1465: Sharekhan,"1,478.00","1,403.95","1,451.45","1,413.80",37.65,2.66
"CCL ProductsAdd toWatchlist | PortfolioACTIONSCCL Products closes above 30-Day,50-Day Moving Average today.CCL Products Dividend||Interim Dividend 150.00%||Announcement date: Jan 18, 2023||Record date: Jan 31, 2023||Ex-Div: Jan 31, 2023",551.75,535.10,549.05,535.15,13.9,2.6
TCNS Clothing CAdd toWatchlist | PortfolioACTIONSHold TCNS Clothing of Rs 570: Emkay Global FinancialTCNS Clothing C closes above 30-Day Moving Average of 490.03 today.NEWSHold TCNS Clothing of Rs 570: Emkay Global Financial 2023-02-18 10:56:10View all,499.00,462.20,472.35,460.65,11.7,2.54
PNB Housing FinAdd toWatchlist | PortfolioACTIONSPNB Housing Fin closes above 30-Day Moving Average of 548.08 today.,588.00,561.75,584.20,570.65,13.55,2.37
Cera SanitaryAdd toWatchlist | PortfolioACTIONSBuy Cera Sanitaryware; target of Rs 7222: Anand Rathi,"6,788.00","6,447.50","6,716.65","6,569.40",147.25,2.24
"Aurobindo PharmAdd toWatchlist | PortfolioACTIONSAurobindo Pharm Dividend||Interim Dividend 300.00%||Announcement date: Feb 03, 2023||Record date: Feb 17, 2023||Ex-Div: Feb 17, 2023Buy Aurobindo Pharma; target of Rs 565: Prabhudas Lilladher",474.00,458.05,470.25,460.00,10.25,2.23
SymphonyAdd toWatchlist | PortfolioACTIONSBuy Symphony; target of Rs 1291: YES Securities,"1,152.00","1,107.00","1,134.70","1,110.05",24.65,2.22
CyientAdd toWatchlist | PortfolioACTIONSCyient closes above 30-Day Moving Average of 841.97 today.,979.95,941.15,973.80,952.80,21,2.2
IFB IndustriesAdd toWatchlist | PortfolioACTIONSIFB Industries has hit 52wk low of Rs 800.00 on NSEIFB Industries has hit 52wk low of Rs 800.00 on NSE,876.65,832.10,850.95,832.90,18.05,2.17
"ITIAdd toWatchlist | PortfolioACTIONSITI closes above  its 30-Day,50-Day,150-Day,200-Day Moving Average today.",105.80,98.00,99.25,97.15,2.1,2.16
"VoltasAdd toWatchlist | PortfolioACTIONSVoltas Block Deal on NSE||Qty: 14,430||Deal Price: 908.25||Value (cr): 1.31||Time: 09:17amVoltas closes above 150-Day Moving Average of 883.25 today.NEWSHold Voltas of Rs 872: Emkay Global Financial 2023-02-16 19:13:04View all",927.40,895.80,914.20,895.80,18.4,2.05
Mahindra LogistAdd toWatchlist | PortfolioACTIONSMahindra Logist has hit 52wk low of Rs 372.85 on NSE,380.00,367.55,378.80,371.30,7.5,2.02
"Linde IndiaAdd toWatchlist | PortfolioACTIONSLinde India closes above 30-Day,50-Day Moving Average today.","3,840.00","3,710.55","3,814.80","3,745.05",69.75,1.86
EPLAdd toWatchlist | PortfolioACTIONSEPL closes above 30-Day Moving Average of 158.45 today.,165.85,158.00,164.40,161.40,3,1.86
"WockhardtAdd toWatchlist | PortfolioACTIONSWockhardt to restructure US business to save $12 million per year, sees debt pare downNEWSWockhardt to restructure US business to save $12 million per year, sees debt pare down 2023-02-22 10:52:03View all",205.95,194.20,196.35,192.80,3.55,1.84
"Tanla PlatformsAdd toWatchlist | PortfolioACTIONSTanla Platforms closes above 30-Day Moving Average of 664.45 today.Tanla Platforms Block Deal on NSE||Qty: 15,660||Deal Price: 681.90||Value (cr): 1.07||Time: 09:16am",668.75,635.25,658.00,646.45,11.55,1.79
GlenmarkAdd toWatchlist | PortfolioACTIONSGlenmark gets USFDA nod for generic diabetes drugNEWSGlenmark gets USFDA nod for generic diabetes drug 2023-02-17 12:01:15View all,444.75,428.05,442.90,435.60,7.3,1.68
JM FinancialAdd toWatchlist | PortfolioACTIONSJM Financial closes below 200-Day Moving Average of 68.07 today.,65.25,63.25,64.90,63.85,1.05,1.64
Petronet LNGAdd toWatchlist | PortfolioACTIONSPetronet LNG closes above 30-Day Moving Average of 219.11 today.,217.80,211.65,216.95,213.45,3.5,1.64
NipponAdd toWatchlist | PortfolioACTIONSNippon has hit 52wk low of Rs 213.80 on NSE,219.65,213.05,218.25,214.80,3.45,1.61
HikalAdd toWatchlist | PortfolioACTIONSHikal closes below 200-Day Moving Average of 329.46 today.,312.70,304.00,310.50,306.05,4.45,1.45
"PersistentAdd toWatchlist | PortfolioACTIONSPersistent Block Deal on NSE||Qty: 3,064||Deal Price: 5,107.45||Value (cr): 1.56||Time: 09:18am","5,074.00","4,892.00","5,039.50","4,968.00",71.5,1.44
"Equitas BankAdd toWatchlist | PortfolioACTIONSEquitas Bank closes above 30-Day,50-Day Moving Average today.",64.00,61.85,63.90,63.05,0.85,1.35
