company_name,high,low,last_price,prev_close,change,percent_gain
Oil India,262.80,245.00,257.80,241.00,16.8,6.97
Finolex Cables,606.00,557.90,597.80,565.30,32.5,5.75
Suprajit Eng,349.35,329.55,346.80,328.05,18.75,5.72
Cochin Shipyard,497.95,473.15,495.00,472.35,22.65,4.8
Rashtriya Chem,116.30,105.60,112.40,107.25,5.15,4.8
UPL,766.95,735.60,761.60,733.80,27.8,3.79
Guj State Petro,278.00,261.00,275.80,265.85,9.95,3.74
Poonawalla Fin,315.00,300.65,312.70,302.15,10.55,3.49
ITC,387.65,373.75,386.45,374.20,12.25,3.27
Elgi Equipments,461.15,437.10,455.00,441.00,14,3.17
Cyient,947.70,892.00,917.50,891.00,26.5,2.97
Privi Special,983.00,938.70,976.45,948.80,27.65,2.91
NOCIL,221.00,209.45,218.60,212.85,5.75,2.7
Indian Bank,290.70,281.00,289.90,282.35,7.55,2.67
City Union Bank,141.30,132.25,138.10,134.90,3.2,2.37
Reliance,"2,381.90","2,323.65","2,378.10","2,323.35",54.75,2.36
Zensar Tech,261.00,246.50,256.85,251.20,5.65,2.25
Bank of Baroda,169.40,163.70,168.80,165.20,3.6,2.18
Canara Bank,292.40,284.50,290.65,284.70,5.95,2.09
Adani Ports,581.25,538.30,565.10,553.70,11.4,2.06
Adani Enterpris,"1,889.00","1,611.35","1,749.70","1,717.65",32.05,1.87
Shree Cements,"24,729.00","24,061.75","24,634.80","24,194.40",440.4,1.82
Bajaj Finance,"6,472.35","6,310.00","6,458.70","6,345.50",113.2,1.78
Vedanta,314.75,309.10,314.20,308.75,5.45,1.77
INDUS TOWERS,168.60,164.40,167.50,164.65,2.85,1.73
KPIT Tech,847.00,822.55,834.50,820.30,14.2,1.73
ICICI Bank,867.30,852.10,865.30,850.65,14.65,1.72
Glenmark,444.70,419.00,429.65,422.60,7.05,1.67
Hindalco,435.25,425.35,434.80,427.70,7.1,1.66
Infosys,"1,596.00","1,578.15","1,593.25","1,567.45",25.8,1.65
Zydus Wellness,"1,433.30","1,394.05","1,425.00","1,402.10",22.9,1.63
Hitachi Energy,"3,090.00","2,990.00","3,052.75","3,003.95",48.8,1.62
Karur Vysya,106.30,103.45,105.35,103.70,1.65,1.59
Power Finance,144.35,136.70,143.60,141.35,2.25,1.59
Info Edge,"3,544.00","3,380.00","3,517.95","3,463.85",54.1,1.56
Rossari,697.00,674.05,689.10,678.50,10.6,1.56
Havells India,"1,209.45","1,177.55","1,201.90","1,183.60",18.3,1.55
CSB Bank,239.70,235.50,238.90,235.50,3.4,1.44
Axis Bank,871.90,854.25,870.75,859.10,11.65,1.36
APL Apollo,"1,225.60","1,200.00","1,217.60","1,201.80",15.8,1.31
Tata Comm,"1,244.50","1,213.35","1,237.90","1,221.90",16,1.31
Orient Electric,274.50,266.60,273.10,269.70,3.4,1.26
Nippon,226.40,220.90,224.80,222.00,2.8,1.26
Metropolis,"1,332.00","1,305.05","1,328.80","1,312.50",16.3,1.24
Metro Brands,822.40,788.45,813.90,804.25,9.65,1.2
PNB,51.15,49.50,50.80,50.20,0.6,1.2
COFORGE LTD.,"4,095.00","4,010.00","4,079.90","4,032.25",47.65,1.18
Polycab,"2,994.90","2,936.85","2,981.85","2,947.55",34.3,1.16
HCL Tech,"1,142.40","1,118.00","1,125.45","1,113.00",12.45,1.12
Shriram Finance,"1,274.50","1,249.90","1,270.20","1,256.10",14.1,1.12
Wipro,406.45,401.50,405.10,400.60,4.5,1.12
Atul,"7,194.00","7,012.00","7,148.90","7,070.75",78.15,1.11
MphasiS,"2,168.00","2,126.80","2,152.15","2,128.60",23.55,1.11
Aster DM Health,214.70,209.55,211.85,209.55,2.3,1.1
HINDPETRO,234.45,227.85,233.75,231.20,2.55,1.1
Trent,"1,325.00","1,296.90","1,320.60","1,306.45",14.15,1.08
G R Infra,"1,259.90","1,199.30","1,214.05","1,201.35",12.7,1.06
SAIL,84.50,82.05,84.20,83.35,0.85,1.02
Dr Lal PathLab,"1,992.45","1,938.05","1,972.50","1,953.20",19.3,0.99
GSFC,129.00,123.55,127.10,125.85,1.25,0.99
Voltas,871.40,847.00,856.80,848.55,8.25,0.97
Tech Mahindra,"1,025.70","1,005.75","1,012.05","1,002.50",9.55,0.95
CESC,75.80,74.05,75.00,74.30,0.7,0.94
HDFC Bank,"1,677.50","1,657.95","1,673.70","1,658.35",15.35,0.93
ZFCVINDIA,"10,150.00","9,812.05","9,944.55","9,854.35",90.2,0.92
Grindwell Norto,"2,014.00","1,979.00","1,992.60","1,974.55",18.05,0.91
JBM Auto,536.00,510.65,520.75,516.15,4.6,0.89
Rail Vikas,71.25,67.45,69.85,69.25,0.6,0.87
Bharti Airtel,777.60,766.20,775.20,768.60,6.6,0.86
DCM Shriram,860.95,839.10,854.05,846.75,7.3,0.86
Dixon Technolog,"2,710.00","2,631.20","2,688.30","2,665.50",22.8,0.86
TVS Motor,"1,088.10","1,055.00","1,078.35","1,069.15",9.2,0.86
Hindustan Aeron,"2,483.00","2,443.10","2,467.30","2,446.90",20.4,0.83
Linde India,"3,550.00","3,410.05","3,495.75","3,467.50",28.25,0.81
Jindal Steel,593.00,580.20,589.65,584.90,4.75,0.81
JSW Steel,726.00,715.45,723.85,718.05,5.8,0.81
L&T Finance,94.40,91.45,94.15,93.40,0.75,0.8
Clean Science,"1,470.00","1,423.00","1,455.85","1,444.85",11,0.76
Granules India,288.40,283.35,287.80,285.65,2.15,0.75
M&M,"1,377.00","1,350.00","1,363.15","1,353.00",10.15,0.75
Godrej Consumer,935.00,919.00,930.55,923.85,6.7,0.73
Bajaj Finserv,"1,405.00","1,373.65","1,398.60","1,388.55",10.05,0.72
Bajaj Finserv,"1,405.00","1,373.65","1,398.60","1,388.55",10.05,0.72
Varroc Engineer,276.20,269.00,274.35,272.40,1.95,0.72
