company_name,high,low,last_price,prev_close,change,percent_gain
Adani Enterpris,"1,962.70","1,525.60","1,802.95","1,572.70",230.25,14.64
Gland,"1,333.30","1,172.70","1,306.85","1,172.70",134.15,11.44
Varun Beverages,"1,314.85","1,235.10","1,304.10","1,221.85",82.25,6.73
Engineers India,83.50,78.25,83.05,78.10,4.95,6.34
Garware Technic,"3,150.00","2,941.05","3,109.80","2,937.80",172,5.85
Triveni Turbine,302.00,265.00,278.70,263.90,14.8,5.61
Zensar Tech,247.00,232.65,245.30,232.65,12.65,5.44
One 97 Paytm,669.95,556.35,588.60,558.30,30.3,5.43
Adani Wilmar,398.90,360.95,398.90,379.95,18.95,4.99
Fine Organics,"5,150.00","4,681.00","4,955.40","4,722.55",232.85,4.93
Nuvoco Vistas,366.70,342.00,360.65,344.30,16.35,4.75
Intellect Desig,445.65,420.55,441.20,421.45,19.75,4.69
IRB Infra,283.80,269.00,279.80,267.35,12.45,4.66
Oil India,226.00,215.85,225.00,215.30,9.7,4.51
Edelweiss,68.05,64.45,67.35,64.45,2.9,4.5
Poly Medicure,876.65,820.30,868.70,832.55,36.15,4.34
Navin Fluorine,"4,310.00","4,092.05","4,281.30","4,112.95",168.35,4.09
Welspun Corp,204.40,191.15,202.90,195.60,7.3,3.73
Mahindra CIE,417.95,396.15,412.30,397.90,14.4,3.62
Blue Dart,"6,646.45","6,305.00","6,566.60","6,345.80",220.8,3.48
Swan Energy,283.00,248.05,267.35,258.50,8.85,3.42
Zomato,51.00,47.60,49.35,47.75,1.6,3.35
TeamLease Ser.,"2,467.75","2,370.05","2,459.40","2,380.60",78.8,3.31
TTK Prestige,764.50,730.65,754.80,730.65,24.15,3.31
PNB Housing Fin,565.00,540.75,556.85,539.80,17.05,3.16
ABB India,"3,035.00","2,901.00","3,023.50","2,932.00",91.5,3.12
Medplus Health,696.75,655.00,676.35,656.05,20.3,3.09
Varroc Engineer,295.95,281.00,291.35,282.75,8.6,3.04
Poonawalla Fin,304.20,291.15,300.60,292.05,8.55,2.93
Petronet LNG,220.00,212.70,218.75,212.55,6.2,2.92
CHEMPLAST SANMA,442.95,426.00,439.60,427.30,12.3,2.88
AU Small Financ,650.00,630.15,649.00,632.05,16.95,2.68
Bajaj Holdings,"6,100.00","5,895.10","6,078.45","5,921.05",157.4,2.66
Anupam Rasayan,622.00,603.80,617.55,601.90,15.65,2.6
Bayer CropScien,"4,523.00","4,355.00","4,492.75","4,379.40",113.35,2.59
Ramco Cements,734.70,670.80,701.20,683.50,17.7,2.59
CG Power ,319.50,307.85,315.30,307.40,7.9,2.57
Ajanta Pharma,"1,205.00","1,159.85","1,192.20","1,162.70",29.5,2.54
GSFC,131.35,125.75,128.85,125.70,3.15,2.51
Jindal Steel,571.50,550.35,570.25,556.85,13.4,2.41
Tata Chemicals,"1,040.00","1,003.20","1,030.95","1,006.70",24.25,2.41
Phoenix Mills,"1,458.00","1,393.80","1,443.75","1,410.45",33.3,2.36
Thermax,"2,006.95","1,941.50","1,999.55","1,955.25",44.3,2.27
Sapphire Foods,"1,245.00","1,186.95","1,234.95","1,207.85",27.1,2.24
Grindwell Norto,"2,141.85","2,042.05","2,130.30","2,084.10",46.2,2.22
M&M Financial,268.30,260.30,267.45,261.85,5.6,2.14
NCC,95.95,91.70,93.60,91.65,1.95,2.13
PB Fintech,458.00,438.50,451.50,442.15,9.35,2.11
Dr Reddys Labs,"4,468.25","4,360.25","4,440.25","4,349.55",90.7,2.09
Relaxo Footwear,802.00,774.00,792.25,776.15,16.1,2.07
Lakshmi Machine,"11,730.00","11,379.55","11,678.30","11,445.55",232.75,2.03
Go Fashion,"1,039.50","1,001.65","1,021.55","1,001.65",19.9,1.99
Zydus Life,480.70,469.00,479.45,470.15,9.3,1.98
ZFCVINDIA,"9,874.90","9,650.00","9,838.55","9,647.75",190.8,1.98
GE Shipping,628.60,609.95,621.85,609.95,11.9,1.95
CreditAccess Gr,904.60,876.40,901.35,884.30,17.05,1.93
MOTHERSON,80.60,78.40,80.10,78.60,1.5,1.91
Aegis Logistics,368.90,355.55,364.95,358.65,6.3,1.76
Asahi India,518.00,499.30,515.05,506.15,8.9,1.76
MRPL,55.40,54.00,55.00,54.10,0.9,1.66
Kotak Mahindra,"1,780.00","1,747.05","1,775.40","1,747.00",28.4,1.63
Godrej Prop,"1,189.90","1,154.85","1,174.90","1,156.50",18.4,1.59
Caplin Labs,707.70,692.90,705.90,695.15,10.75,1.55
Cochin Shipyard,489.00,476.00,485.40,478.15,7.25,1.52
Oracle Fin Serv,"3,179.00","3,130.00","3,171.40","3,124.30",47.1,1.51
Mahindra Holida,267.80,262.00,265.95,262.05,3.9,1.49
Star Health,535.00,525.70,530.95,523.20,7.75,1.48
Sobha,580.00,566.00,577.50,569.25,8.25,1.45
G R Infra,"1,165.20","1,140.05","1,153.70","1,137.35",16.35,1.44
Tejas Networks,571.65,548.00,554.45,546.60,7.85,1.44
SKF India,"4,542.30","4,402.50","4,499.70","4,436.75",62.95,1.42
Adani Ports,598.45,543.00,553.15,545.45,7.7,1.41
Container Corp,628.50,614.90,624.70,616.20,8.5,1.38
Godrej Ind,441.40,430.20,437.45,431.50,5.95,1.38
Brigade Ent,495.00,471.20,491.05,484.75,6.3,1.3
Bajaj Electric,"1,178.45","1,150.40","1,176.00","1,161.00",15,1.29
Siemens,"3,135.00","3,056.00","3,118.05","3,078.40",39.65,1.29
3M India,"23,198.00","22,641.20","22,900.05","22,612.40",287.65,1.27
Just Dial,647.25,622.00,632.65,624.70,7.95,1.27
ACC,"2,065.65","1,965.30","1,994.05","1,969.55",24.5,1.24
Vijaya Diagnost,438.00,428.00,434.90,429.60,5.3,1.23
IndusInd Bank,"1,148.15","1,122.50","1,142.90","1,129.15",13.75,1.22
GAIL,96.25,94.50,96.00,94.85,1.15,1.21
