company_name,high,low,last_price,prev_close,change,percent_gain
Krishna Inst.,"1,589.00","1,442.05","1,576.35","1,447.75",128.6,8.88
Fortis Health,313.90,285.25,303.85,282.25,21.6,7.65
Raymond,"1,314.85","1,200.10","1,294.25","1,206.95",87.3,7.23
Manappuram Fin,117.00,107.85,116.65,108.80,7.85,7.22
Rail Vikas,56.05,49.85,54.55,51.15,3.4,6.65
Info Edge,"4,400.00","4,118.00","4,360.85","4,100.20",260.65,6.36
Medplus Health,689.00,585.10,618.00,582.20,35.8,6.15
Indiabulls Real,83.75,79.30,82.80,78.10,4.7,6.02
Caplin Labs,780.00,735.65,775.30,731.35,43.95,6.01
Godfrey Phillip,"1,837.70","1,702.10","1,782.60","1,681.75",100.85,6
Hindalco,458.65,434.05,455.55,429.85,25.7,5.98
LIC India,684.90,658.30,664.65,627.70,36.95,5.89
Dr Lal PathLab,"2,509.50","2,352.00","2,484.20","2,352.75",131.45,5.59
KRBL,414.10,386.00,412.10,390.55,21.55,5.52
Angel One,"1,528.90","1,425.20","1,513.00","1,436.10",76.9,5.35
AIA Engineering,"2,821.25","2,591.00","2,731.75","2,593.55",138.2,5.33
Brightcom Group,41.50,38.65,38.90,36.95,1.95,5.28
Redington,160.00,149.50,158.05,150.25,7.8,5.19
IIFL Finance,423.60,399.75,420.50,400.30,20.2,5.05
Wockhardt,241.30,227.05,236.75,225.40,11.35,5.04
Exide Ind,180.00,170.65,179.30,170.85,8.45,4.95
Cochin Shipyard,677.40,637.00,669.50,638.40,31.1,4.87
GE Shipping,624.50,591.15,608.35,580.30,28.05,4.83
NALCO,78.15,75.15,77.95,74.55,3.4,4.56
KNR Construct,247.00,226.65,239.30,228.90,10.4,4.54
Allcargo,495.00,455.40,473.90,453.60,20.3,4.48
J. K. Cement,"2,949.20","2,775.05","2,939.90","2,816.50",123.4,4.38
Guj State Petro,245.75,233.00,243.05,232.90,10.15,4.36
Hind Zinc,310.00,302.30,309.35,296.55,12.8,4.32
HEG,"1,096.00","1,026.25","1,045.45","1,002.75",42.7,4.26
Glenmark,434.85,416.00,430.50,413.60,16.9,4.09
Ambuja Cements,586.55,557.55,580.30,557.55,22.75,4.08
Pfizer,"4,529.00","4,320.00","4,481.70","4,311.90",169.8,3.94
Jindal Stainles,172.00,163.00,168.90,162.60,6.3,3.87
Balrampur Chini,344.35,326.15,341.45,328.95,12.5,3.8
Sobha,642.00,613.00,633.55,610.60,22.95,3.76
RHI Magnesita,608.00,570.55,605.65,583.85,21.8,3.73
Shree Renuka,57.15,53.80,56.60,54.60,2,3.66
JBM Auto,427.20,409.10,423.75,408.95,14.8,3.62
CDSL,"1,273.95","1,212.20","1,256.25","1,212.85",43.4,3.58
Oberoi Realty,923.95,886.45,917.40,886.40,31,3.5
Galaxy Surfacta,"2,975.00","2,851.00","2,951.10","2,851.65",99.45,3.49
Hinduja Global,"1,317.95","1,259.70","1,296.05","1,253.45",42.6,3.4
3M India,"24,648.00","23,630.20","24,483.70","23,680.85",802.85,3.39
Ashok Leyland,153.50,148.60,152.75,147.75,5,3.38
Ramco Cements,670.00,640.60,663.15,641.70,21.45,3.34
BSE Limited,599.75,571.30,591.10,572.40,18.7,3.27
Jindal Steel,517.00,501.35,515.10,498.90,16.2,3.25
Procter&Gamble,"4,380.00","4,273.00","4,362.80","4,225.90",136.9,3.24
Abbott India,"20,108.50","19,215.05","19,939.30","19,315.80",623.5,3.23
APL Apollo,"1,086.15","1,051.25","1,084.00","1,050.35",33.65,3.2
Narayana Hruda,766.00,740.45,763.40,739.80,23.6,3.19
Godrej Consumer,847.20,817.60,844.90,819.00,25.9,3.16
Vaibhav Global,333.00,323.20,331.95,321.95,10,3.11
COFORGE LTD.,"4,040.00","3,904.20","4,018.35","3,897.65",120.7,3.1
Apollo Hospital,"4,568.00","4,425.20","4,556.70","4,421.40",135.3,3.06
