company_name,high,low,last_price,prev_close,change,percent_gain
IIFL Finance,519.00,471.55,514.75,472.40,42.35,8.96
Macrotech Dev,"1,100.00","1,017.70","1,086.30","1,026.65",59.65,5.81
Sterlite Techno,180.85,170.90,179.55,170.70,8.85,5.18
Fert and Chem,320.50,294.00,320.50,305.25,15.25,5
NHPC,41.65,39.35,40.95,39.30,1.65,4.2
Adani Green Ene,"2,185.00","2,105.00","2,166.15","2,089.80",76.35,3.65
Larsen,"2,217.80","2,136.40","2,213.10","2,137.20",75.9,3.55
Raymond,"1,523.10","1,450.20","1,505.00","1,455.30",49.7,3.42
Redington,190.00,179.40,186.10,179.95,6.15,3.42
Brigade Ent,468.90,443.00,463.40,448.60,14.8,3.3
Adani Total Gas,"3,899.00","3,695.05","3,850.00","3,730.70",119.3,3.2
Endurance Techn,"1,430.00","1,378.00","1,421.30","1,377.50",43.8,3.18
Jyothy Labs,205.75,190.00,203.45,197.20,6.25,3.17
Sudarshan Chem,391.10,377.55,388.65,378.00,10.65,2.82
Radico Khaitan,"1,115.95","1,068.45","1,099.65","1,069.65",30,2.8
HUL,"2,675.00","2,601.80","2,667.55","2,597.10",70.45,2.71
Rashtriya Chem,127.50,120.10,126.00,123.00,3,2.44
Tata Comm,"1,403.00","1,364.05","1,397.65","1,367.20",30.45,2.23
Sunteck Realty,375.00,361.30,371.70,363.80,7.9,2.17
MRPL,60.50,58.30,59.00,57.80,1.2,2.08
Marico,509.60,494.30,508.25,498.05,10.2,2.05
Poonawalla Fin,297.25,285.10,293.60,287.70,5.9,2.05
Cummins,"1,495.00","1,448.05","1,483.20","1,453.65",29.55,2.03
JB Chemicals,"2,008.00","1,948.90","1,995.25","1,956.35",38.9,1.99
V-Mart Retail,"2,933.30","2,751.00","2,864.20","2,809.35",54.85,1.95
Jamna Auto,105.50,103.00,105.00,103.05,1.95,1.89
HDFC,"2,643.90","2,587.60","2,640.65","2,594.80",45.85,1.77
J. K. Cement,"2,963.10","2,895.10","2,946.40","2,895.60",50.8,1.75
Tata Chemicals,989.15,970.35,987.20,970.35,16.85,1.74
Avanti Feeds,392.95,382.25,391.35,384.70,6.65,1.73
APL Apollo,"1,148.50","1,110.50","1,142.20","1,122.80",19.4,1.73
Deepak Fert,712.00,691.65,708.90,697.25,11.65,1.67
Zensar Tech,218.00,212.20,216.80,213.30,3.5,1.64
Polycab,"2,733.55","2,655.25","2,717.35","2,673.55",43.8,1.64
HCL Tech,"1,113.95","1,095.00","1,111.05","1,093.70",17.35,1.59
MCX India,"1,633.60","1,585.00","1,623.80","1,598.40",25.4,1.59
Rajesh Exports,827.90,799.50,821.25,808.85,12.4,1.53
ICICI Prudentia,485.90,470.15,484.80,477.55,7.25,1.52
GE Shipping,637.60,618.00,635.05,625.70,9.35,1.49
HDFC Bank,"1,611.00","1,577.50","1,608.90","1,585.30",23.6,1.49
Sun Pharma Adv,213.85,206.35,209.20,206.15,3.05,1.48
Karur Vysya,108.50,105.25,107.95,106.40,1.55,1.46
Tube Investment,"2,662.00","2,612.05","2,657.70","2,619.70",38,1.45
Reliance,"2,483.00","2,450.60","2,478.80","2,444.10",34.7,1.42
Berger Paints,569.85,560.00,567.70,560.00,7.7,1.38
Indian Hotels,309.85,303.55,309.40,305.30,4.1,1.34
TCS,"3,381.80","3,321.00","3,378.40","3,334.05",44.35,1.33
Eicher Motors,"3,192.00","3,125.00","3,179.95","3,139.05",40.9,1.3
KPIT Tech,708.00,692.00,702.25,693.25,9,1.3
Power Grid Corp,218.70,214.90,218.40,215.65,2.75,1.28
Swan Energy,329.00,320.30,327.55,323.45,4.1,1.27
UltraTechCement,"7,389.00","7,262.85","7,377.65","7,284.85",92.8,1.27
Bharat Dynamics,939.00,923.15,937.20,925.75,11.45,1.24
Prestige Estate,451.00,439.75,445.20,439.75,5.45,1.24
CHEMPLAST SANMA,459.40,448.10,456.20,450.65,5.55,1.23
Britannia,"4,372.95","4,291.75","4,362.05","4,309.60",52.45,1.22
PI Industries,"3,284.40","3,230.00","3,269.05","3,229.60",39.45,1.22
CG Power ,310.20,301.75,305.65,302.00,3.65,1.21
Oberoi Realty,854.05,837.00,850.80,840.60,10.2,1.21
ICICI Securitie,514.70,504.35,510.70,504.65,6.05,1.2
Bata India,"1,589.55","1,565.25","1,584.40","1,565.80",18.6,1.19
Indiabulls Real,78.10,76.10,77.45,76.55,0.9,1.18
Maruti Suzuki,"8,493.30","8,342.15","8,479.35","8,380.10",99.25,1.18
Timken,"3,170.00","3,105.00","3,151.15","3,114.30",36.85,1.18
Oracle Fin Serv,"3,134.90","3,077.65","3,130.50","3,094.30",36.2,1.17
Motilal Oswal,750.00,734.50,744.85,736.45,8.4,1.14
Pfizer,"4,185.00","4,129.00","4,175.60","4,128.80",46.8,1.13
Tech Mahindra,"1,050.00","1,030.90","1,046.05","1,034.45",11.6,1.12
KEI Industries,"1,462.00","1,421.40","1,448.70","1,433.00",15.7,1.1
Central Bank,33.40,31.70,32.55,32.20,0.35,1.09
Allcargo,413.90,403.65,411.75,407.35,4.4,1.08
UNO Minda,529.20,519.60,528.20,522.60,5.6,1.07
CreditAccess Gr,884.45,869.00,881.70,872.45,9.25,1.06
Nestle,"19,966.20","19,712.70","19,945.75","19,735.60",210.15,1.06
GNFC,574.90,559.25,573.15,567.20,5.95,1.05
NTPC,168.20,165.80,167.70,165.95,1.75,1.05
GMM Pfaudler,"1,599.00","1,572.00","1,595.75","1,579.30",16.45,1.04
NALCO,84.75,82.60,84.50,83.65,0.85,1.02
Sapphire Foods,"1,308.20","1,266.00","1,293.90","1,280.95",12.95,1.01
Hindalco,489.30,476.95,487.90,483.05,4.85,1
IGL,419.00,412.15,418.45,414.30,4.15,1
Torrent Pharma,"1,594.95","1,569.15","1,585.55","1,570.25",15.3,0.97
Tata Inv Corp,"2,354.00","2,292.70","2,314.50","2,292.70",21.8,0.95
Godrej Ind,450.00,440.70,447.90,443.80,4.1,0.92
Infosys,"1,542.20","1,524.00","1,539.50","1,525.50",14,0.92
TCNS Clothing C,503.30,490.95,500.00,495.45,4.55,0.92
Hind Zinc,351.95,342.65,347.55,344.40,3.15,0.91
Cipla,"1,071.10","1,053.35","1,069.10","1,059.60",9.5,0.9
Engineers India,85.50,83.10,84.95,84.20,0.75,0.89
Campus Active,397.75,386.80,390.30,386.90,3.4,0.88
NIIT,315.90,310.45,314.75,312.00,2.75,0.88
HDFC Life,610.60,601.20,609.45,604.20,5.25,0.87
Bharti Airtel,768.90,758.75,765.70,759.15,6.55,0.86
TCI Express,"1,855.55","1,810.00","1,840.15","1,824.55",15.6,0.86
Asian Paints,"2,944.85","2,911.15","2,940.90","2,916.05",24.85,0.85
Castrol,124.35,122.90,123.90,122.85,1.05,0.85
Chambal Fert,303.45,297.15,302.80,300.30,2.5,0.83
Adani Trans,"2,779.00","2,676.40","2,725.05","2,703.10",21.95,0.81
Coromandel Int,886.95,873.20,885.60,878.55,7.05,0.8
Balrampur Chini,399.60,390.10,397.80,394.70,3.1,0.79
Bharat Elec,103.00,101.50,102.90,102.10,0.8,0.78
Balkrishna Ind,"2,249.00","2,215.50","2,240.75","2,223.80",16.95,0.76
Capri Global,771.00,752.45,761.70,756.00,5.7,0.75
Dalmia Bharat,"1,910.20","1,870.20","1,905.60","1,891.45",14.15,0.75
Grasim,"1,666.00","1,642.00","1,660.70","1,648.50",12.2,0.74
Nippon,252.90,249.65,252.20,250.35,1.85,0.74
Kotak Mahindra,"1,801.95","1,776.60","1,797.65","1,784.80",12.85,0.72
UPL,723.00,713.60,719.20,714.05,5.15,0.72
Torrent Power,484.90,475.20,482.55,479.10,3.45,0.72
Westlife Food,703.40,685.05,699.95,695.00,4.95,0.71
Amara Raja Batt,575.50,561.65,572.15,568.20,3.95,0.7
Adani Wilmar,577.25,565.00,572.25,568.30,3.95,0.7
Chalet Hotels,342.00,331.50,338.70,336.35,2.35,0.7
Vodafone Idea,7.35,7.15,7.25,7.20,0.05,0.69
Astral Ltd,"2,002.15","1,941.55","1,988.90","1,975.75",13.15,0.67
IRB Infra,314.20,306.05,308.70,306.65,2.05,0.67
Kalpataru Power,537.00,523.25,533.20,529.65,3.55,0.67
Apollo Hospital,"4,336.45","4,275.00","4,322.85","4,294.65",28.2,0.66
